Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
29,82000;-0,25417;-2090,50663
29,86600;-0,25452;-2093,03163
29,92400;-0,25500;-2095,61177
29,97200;-0,25536;-2098,17346
30,04600;-0,25596;-2100,69343
30,12800;-0,25668;-2103,26593
30,17600;-0,25709;-2105,81329
30,24400;-0,25769;-2108,37703
30,30400;-0,25823;-2110,90520
30,45400;-0,25943;-2113,40860
30,52000;-0,26002;-2116,02766
30,55200;-0,26032;-2118,71415
30,59600;-0,26074;-2121,22910
30,63200;-0,26110;-2123,85654
30,69200;-0,26164;-2126,36758
30,83400;-0,26277;-2128,87768
30,91800;-0,26337;-2131,44589
31,00000;-0,26403;-2133,97183
31,04600;-0,26439;-2136,55438
31,09800;-0,26481;-2139,08814
31,16400;-0,26535;-2141,59507
31,21600;-0,26576;-2144,18136
31,28800;-0,26630;-2146,71679
31,35200;-0,26684;-2149,33474
31,43000;-0,26750;-2151,88414
31,48400;-0,26798;-2154,40653
31,52800;-0,26840;-2156,93098
31,70600;-0,26977;-2159,44592
31,77400;-0,27037;-2161,98228
31,80600;-0,27067;-2164,50077
31,85000;-0,27115;-2167,09096
31,88800;-0,27150;-2169,63142
31,97200;-0,27228;-2172,13780
32,16800;-0,27372;-2174,64101
32,23400;-0,27425;-2177,17160
32,28800;-0,27473;-2179,70107
32,34200;-0,27515;-2182,20502
32,39800;-0,27557;-2184,72071
32,47400;-0,27623;-2187,26154
32,55200;-0,27689;-2189,81449
32,63000;-0,27748;-2192,44845
32,69400;-0,27808;-2194,97047
32,74200;-0,27850;-2197,54409
32,84200;-0,27934;-2200,05400
32,98600;-0,28047;-2202,56355
33,03000;-0,28089;-2205,09022
33,08000;-0,28137;-2207,62119
33,10400;-0,28167;-2210,20859
33,16800;-0,28227;-2212,74160
33,36800;-0,28382;-2214,80168
33,45600;-0,28448;-2217,30657
33,51000;-0,28496;-2219,97891
33,57600;-0,28549;-2222,52216
33,64400;-0,28603;-2225,09392
33,69600;-0,28645;-2227,63028
33,78800;-0,28717;-2230,13163
33,89800;-0,28807;-2232,63949
33,93400;-0,28836;-2235,21516
34,00200;-0,28896;-2237,75562
34,07400;-0,28962;-2240,37003
34,25000;-0,29100;-2242,87324
34,30200;-0,29141;-2245,41873
34,33400;-0,29177;-2247,97912
34,37600;-0,29219;-2250,58012
34,43600;-0,29273;-2253,13623
34,63600;-0,29434;-2253,65013
34,70000;-0,29482;-2256,20624
34,75600;-0,29524;-2258,73999
34,82200;-0,29578;-2261,33093
34,88200;-0,29626;-2263,86506
34,92800;-0,29668;-2266,37833
34,97400;-0,29709;-2268,90668
35,11200;-0,29823;-2271,45571
35,22400;-0,29913;-2274,04032
35,27200;-0,29955;-2276,67000
35,34000;-0,30014;-2279,17638
35,46400;-0,30116;-2281,75633
35,53400;-0,30176;-2284,36105
35,59000;-0,30230;-2286,89201
35,64400;-0,30283;-2289,44030
35,74200;-0,30367;-2291,94537
35,94200;-0,30523;-2294,36401
35,99600;-0,30564;-2296,98047
36,08800;-0,30642;-2299,51683
36,13400;-0,30678;-2302,02284
36,19200;-0,30732;-2304,59105
36,28800;-0,30810;-2307,13338
36,41400;-0,30905;-2309,69153
36,49000;-0,30971;-2312,26012
36,53000;-0,31007;-2314,78475
36,59600;-0,31061;-2317,30361
36,74000;-0,31180;-2319,82414
36,81600;-0,31246;-2322,43147
36,86000;-0,31288;-2324,95852
36,90200;-0,31330;-2327,51891
37,10200;-0,31491;-2328,45619
37,18000;-0,31551;-2331,03782
37,24600;-0,31599;-2333,54848
37,28600;-0,31629;-2336,10570
37,35600;-0,31688;-2338,65939
37,40800;-0,31736;-2341,17154
37,51000;-0,31820;-2343,71554
37,63000;-0,31916;-2346,26848
37,72200;-0,31987;-2348,80764
37,78200;-0,32041;-2351,41087
37,83800;-0,32095;-2353,97425
38,00000;-0,32233;-2356,62833
38,06800;-0,32292;-2359,21610
38,13200;-0,32352;-2361,72918
38,19400;-0,32412;-2364,35402
38,39400;-0,32573;-2366,35990
38,51000;-0,32663;-2368,87988
38,59600;-0,32729;-2371,39091
38,66000;-0,32783;-2373,94702
38,71000;-0,32818;-2376,45879
38,77800;-0,32878;-2378,96051
38,91200;-0,32986;-2381,46093
38,98600;-0,33046;-2384,05187
39,04000;-0,33099;-2386,63033
39,14800;-0,33195;-2389,16632
39,31600;-0,33333;-2391,70641
39,37200;-0,33386;-2394,24799
39,41200;-0,33428;-2396,84321
39,61200;-0,33590;-2398,12639
39,73200;-0,33679;-2400,64915
39,80000;-0,33727;-2403,20712
39,86200;-0,33781;-2405,77385
39,92200;-0,33829;-2408,28451
39,98400;-0,33883;-2410,79237
40,11400;-0,33984;-2413,42355
40,20000;-0,34056;-2415,94948
40,25800;-0,34104;-2418,45902
40,32400;-0,34170;-2420,98644
40,52400;-0,34331;-2423,28327
40,57000;-0,34373;-2425,81889
40,62400;-0,34427;-2428,37928
40,73800;-0,34528;-2430,90298
40,93800;-0,34690;-2432,44451
41,03600;-0,34768;-2435,07121
41,11400;-0,34827;-2437,61279
41,18800;-0,34887;-2440,11991
41,30800;-0,34983;-2442,66801
41,38200;-0,35043;-2445,20102
41,46800;-0,35114;-2447,76607
41,50600;-0,35150;-2450,27449
41,56600;-0,35210;-2452,80080
41,76600;-0,35371;-2453,44080
41,84000;-0,35437;-2455,96822
41,87600;-0,35473;-2458,46864
41,91200;-0,35509;-2461,10354
42,11200;-0,35676;-2460,46074
42,21600;-0,35748;-2463,00735
42,29800;-0,35814;-2465,54501
42,34800;-0,35856;-2468,07057
42,42400;-0,35916;-2470,60638
42,47400;-0,35957;-2473,13660
42,61800;-0,36071;-2475,65899
42,71600;-0,36149;-2478,18716
42,75200;-0,36185;-2480,71663
42,81200;-0,36238;-2483,26287
43,01200;-0,36400;-2485,09757
43,09800;-0,36478;-2487,63599
43,15200;-0,36531;-2490,20848
43,20000;-0,36579;-2492,74019
43,40000;-0,36741;-2492,52208
43,52600;-0,36836;-2495,06440
43,61000;-0,36902;-2497,65664
43,66800;-0,36950;-2500,21536
43,75400;-0,37022;-2502,75508
43,84000;-0,37087;-2505,27188
43,95400;-0,37183;-2507,83786
44,00400;-0,37231;-2510,36137
44,07400;-0,37297;-2512,92139
44,27400;-0,37458;-2514,55195
44,36800;-0,37548;-2517,13078
44,39800;-0,37578;-2519,71930
44,44000;-0,37620;-2522,31807
44,64000;-0,37781;-2520,74823
44,76800;-0,37877;-2523,28478
44,83000;-0,37930;-2525,88578
44,86400;-0,37960;-2528,51639
44,98600;-0,38056;-2531,07473
45,15400;-0,38182;-2533,57645
45,23200;-0,38247;-2536,12343
45,26200;-0,38277;-2538,68494
45,33000;-0,38337;-2541,22894
45,53000;-0,38498;-2542,96567
45,60800;-0,38570;-2545,49310
45,64600;-0,38612;-2548,12278
45,70000;-0,38666;-2550,75600
45,90000;-0,38821;-2549,41303
46,00000;-0,38899;-2551,93897
46,05200;-0,38941;-2554,44292
46,17000;-0,39037;-2557,01430
46,26600;-0,39114;-2559,56091
46,40600;-0,39222;-2562,09671
46,49000;-0,39294;-2564,66791
46,55600;-0,39359;-2567,22141
46,68800;-0,39467;-2569,75777
46,84400;-0,39605;-2572,29153
46,90000;-0,39658;-2574,85192
46,94000;-0,39700;-2577,36407
47,14000;-0,39862;-2576,23419
47,27800;-0,39969;-2578,75267
47,38000;-0,40053;-2581,28438
47,41800;-0,40083;-2583,81851
47,52000;-0,40161;-2586,34295
47,63200;-0,40250;-2588,89738
47,73400;-0,40340;-2591,40451
47,80400;-0,40406;-2593,91014
48,00400;-0,40561;-2594,97929
48,08200;-0,40633;-2597,53931
48,12600;-0,40675;-2600,06133
48,16400;-0,40717;-2602,57795
48,23600;-0,40782;-2605,10538
48,34400;-0,40866;-2602,58969
48,53200;-0,41010;-2605,14487
48,62000;-0,41081;-2607,67508
48,68400;-0,41135;-2610,18965
48,78400;-0,41213;-2612,71447
48,93200;-0,41327;-2615,33316
48,98000;-0,41368;-2617,92094
49,07400;-0,41452;-2620,44650
49,27400;-0,41619;-2622,09047
49,35000;-0,41691;-2624,65235
49,38800;-0,41733;-2627,17362
49,58800;-0,41906;-2627,99803
49,78800;-0,42062;-2630,26226
49,83800;-0,42098;-2632,76976
49,91200;-0,42164;-2635,29643
50,01400;-0,42247;-2637,82591
50,21400;-0,42403;-2639,79454
50,26400;-0,42445;-2642,37169
50,32800;-0,42504;-2644,88123
50,52800;-0,42666;-2646,74202
50,59800;-0,42732;-2649,30055
50,65000;-0,42785;-2651,98182
50,72200;-0,42857;-2654,49565
50,86800;-0,42971;-2651,96543
51,02200;-0,43090;-2654,50738
51,10400;-0,43156;-2657,04747
51,17800;-0,43216;-2659,58980
51,28000;-0,43300;-2662,10120
51,44000;-0,43425;-2664,60907
51,50400;-0,43479;-2667,19181
51,55400;-0,43521;-2669,72315
51,75400;-0,43682;-2670,89400
51,85800;-0,43772;-2673,45943
51,92000;-0,43838;-2676,04720
51,97400;-0,43891;-2678,59902
52,14000;-0,44023;-2676,05428
52,28600;-0,44143;-2678,57704
52,32400;-0,44172;-2681,14209
52,43600;-0,44262;-2683,77569
52,53800;-0,44346;-2686,35973
52,67200;-0,44453;-2688,88902
52,75600;-0,44519;-2691,40843
52,81400;-0,44579;-2693,93586
53,01400;-0,44740;-2694,48105
53,10800;-0,44824;-2697,10440
53,16400;-0,44878;-2699,66517
53,19800;-0,44914;-2702,19110
53,22600;-0,44938;-2704,79470
53,35200;-0,45045;-2702,28162
53,55200;-0,45195;-2702,79013
53,58600;-0,45225;-2705,31289
53,69800;-0,45320;-2707,87943
53,75600;-0,45368;-2710,42660
53,95600;-0,45518;-2712,22517
54,00800;-0,45566;-2714,81834
54,06000;-0,45613;-2717,40351
54,26000;-0,45775;-2718,99644
54,34800;-0,45853;-2721,54380
54,41200;-0,45918;-2724,06191
54,61200;-0,46086;-2724,06749
54,78200;-0,46223;-2726,57461
54,90800;-0,46319;-2729,09310
54,99600;-0,46391;-2731,62909
55,12400;-0,46492;-2734,14254
55,23400;-0,46588;-2736,64538
55,30600;-0,46654;-2739,15287
55,50600;-0,46815;-2740,57351
55,59600;-0,46893;-2743,09348
55,66400;-0,46965;-2745,69690
55,72600;-0,47018;-2748,24128
55,92600;-0,47180;-2747,23116
56,09200;-0,47311;-2749,77200
56,19200;-0,47395;-2752,29439
56,33000;-0,47503;-2754,80337
56,44200;-0,47592;-2757,33043
56,54800;-0,47688;-2759,90460
56,64600;-0,47772;-2762,43668
56,84600;-0,47933;-2763,87651
56,90400;-0,47993;-2766,40635
56,97000;-0,48053;-2768,94365
57,17000;-0,48214;-2768,03114
57,28200;-0,48304;-2770,54645
57,44200;-0,48429;-2773,14670
57,50200;-0,48477;-2775,66016
57,65000;-0,48597;-2778,17473
57,75200;-0,48687;-2780,71892
57,85000;-0,48776;-2783,23740
58,05000;-0,48938;-2783,56336
58,14200;-0,49021;-2786,10997
58,19200;-0,49075;-2788,64801
58,39200;-0,49231;-2788,09853
58,51000;-0,49326;-2790,67773
58,64600;-0,49434;-2793,24353
58,74200;-0,49518;-2795,80448
58,86200;-0,49613;-2798,32687
58,98000;-0,49709;-2800,88801
59,10800;-0,49823;-2803,42177
59,30800;-0,49990;-2804,86103
59,40200;-0,50080;-2807,39795
59,43800;-0,50116;-2809,98535
59,63800;-0,50271;-2809,00933
59,79000;-0,50391;-2811,58704
59,90000;-0,50480;-2814,11055
60,01000;-0,50570;-2816,65437
60,17600;-0,50701;-2819,23283
60,26400;-0,50779;-2821,80775
60,37000;-0,50875;-2824,31915
60,57000;-0,51030;-2823,44408
60,60800;-0,51066;-2826,05514
60,66800;-0,51126;-2828,59150
60,72800;-0,51186;-2831,14724
60,89200;-0,51317;-2828,62484
61,09200;-0,51473;-2830,98780
61,17000;-0,51539;-2833,50516
61,24000;-0,51598;-2836,04357
61,40000;-0,51730;-2838,58087
61,54600;-0,51849;-2841,15933
61,61200;-0,51909;-2843,67260
61,81200;-0,52077;-2844,06543
61,88800;-0,52148;-2846,58391
61,94600;-0,52202;-2849,12903
62,14600;-0,52370;-2847,15462
62,30600;-0,52489;-2849,68019
62,44400;-0,52597;-2852,31583
62,51400;-0,52657;-2854,90900
62,68400;-0,52794;-2857,44779
62,79400;-0,52884;-2859,99570
62,86400;-0,52950;-2862,55963
63,06400;-0,53111;-2862,57248
63,11800;-0,53165;-2865,09581
63,18800;-0,53231;-2867,68153
63,38800;-0,53398;-2866,22420
63,57800;-0,53542;-2868,73356
63,65600;-0,53607;-2871,24701
63,72400;-0,53667;-2873,77089
63,89000;-0,53805;-2876,29608
64,07400;-0,53954;-2878,82704
64,12600;-0,54002;-2881,33658
64,32600;-0,54175;-2883,05413
64,43400;-0,54271;-2885,55920
64,50600;-0,54343;-2888,07452
64,70600;-0,54498;-2885,56870
64,88200;-0,54630;-2888,11289
64,94800;-0,54689;-2890,63305
65,04400;-0,54767;-2893,15451
65,18000;-0,54875;-2895,66759
65,31800;-0,54994;-2898,22873
65,41600;-0,55078;-2900,78484
65,61600;-0,55246;-2901,83891
65,69200;-0,55317;-2904,48032
65,75800;-0,55383;-2907,04723
65,90400;-0,55497;-2904,54365
66,10400;-0,55646;-2906,86917
66,21000;-0,55736;-2909,40050
66,26200;-0,55778;-2911,96089
66,46200;-0,55939;-2913,99918
66,57800;-0,56047;-2916,61173
66,67600;-0,56130;-2919,16858
66,87600;-0,56298;-2918,94488
66,92400;-0,56346;-2921,46914
66,98000;-0,56393;-2924,00885
67,18000;-0,56561;-2922,29876
67,37000;-0,56710;-2924,83103
67,49000;-0,56806;-2927,33926
67,57200;-0,56872;-2929,85067
67,76000;-0,57021;-2932,35462
67,82200;-0,57081;-2934,87627
68,02200;-0,57254;-2935,22011
68,17000;-0,57380;-2937,72686
68,21400;-0,57428;-2940,28018
68,41400;-0,57589;-2939,75528
68,61400;-0,57745;-2941,83008
68,71000;-0,57822;-2944,35136
68,78600;-0,57882;-2946,87767
68,98600;-0,58038;-2948,53710
69,06200;-0,58109;-2951,16529
69,10400;-0,58151;-2953,73499
69,30400;-0,58313;-2952,60828
69,41400;-0,58408;-2955,18786
69,47600;-0,58474;-2957,70187
69,53600;-0,58534;-2960,20508
69,65600;-0,58630;-2957,61693
69,85600;-0,58779;-2957,59626
69,94000;-0,58845;-2960,15497
69,99200;-0,58887;-2962,65706
70,18600;-0,59042;-2965,22006
70,28800;-0,59132;-2967,73668
70,35600;-0,59198;-2970,30285
70,55600;-0,59359;-2969,53674
70,65800;-0,59455;-2972,17090
70,70600;-0,59503;-2974,78456
70,74800;-0,59544;-2977,30695
70,87600;-0,59646;-2974,73241
71,07600;-0,59801;-2973,70385
71,13800;-0,59849;-2976,23370
71,21600;-0,59915;-2978,76541
71,35000;-0,60023;-2981,27607
71,55000;-0,60178;-2983,35124
71,59200;-0,60214;-2985,86152
71,64800;-0,60268;-2988,37051
71,84800;-0,60429;-2988,50574
71,93600;-0,60519;-2991,01863
71,99000;-0,60573;-2993,53004
72,14000;-0,60698;-2991,00615
72,34000;-0,60854;-2991,46082
72,44200;-0,60931;-2994,01581
72,55400;-0,61027;-2996,52517
72,75400;-0,61183;-2999,01385
72,82800;-0,61248;-3001,58598
72,88800;-0,61302;-3004,15624
73,08800;-0,61470;-3004,29575
73,19000;-0,61565;-3006,82075
73,26200;-0,61637;-3009,41449
73,41800;-0,61769;-3006,88706
73,61800;-0,61918;-3006,64958
73,68600;-0,61972;-3009,20252
73,77000;-0,62044;-3011,76030
73,91200;-0,62151;-3014,27525
74,04800;-0,62265;-3016,79764
74,14400;-0,62348;-3019,30737
74,34400;-0,62510;-3018,94248
74,42000;-0,62582;-3021,47064
74,45800;-0,62624;-3023,99769
74,50600;-0,62671;-3026,50481
74,62400;-0,62773;-3023,94331
74,68200;-0,62809;-3021,42240
74,88200;-0,62964;-3023,67508
74,96600;-0,63036;-3026,17699
75,09600;-0,63138;-3028,72527
75,28200;-0,63287;-3031,27896
75,38400;-0,63383;-3033,83581
75,58400;-0,63544;-3034,38660
75,65600;-0,63616;-3036,91290
75,70200;-0,63664;-3039,53793
75,90200;-0,63831;-3037,18541
76,10200;-0,63987;-3038,56302
76,17400;-0,64047;-3041,09994
76,34000;-0,64184;-3043,63910
76,54000;-0,64339;-3044,37615
76,59200;-0,64387;-3046,90134
76,68400;-0,64471;-3049,42764
76,88400;-0,64632;-3050,93881
76,93800;-0,64686;-3053,55545
77,01600;-0,64764;-3056,06890
77,13600;-0,64866;-3053,46474
77,19800;-0,64902;-3050,96116
77,37200;-0,65045;-3053,49175
77,46000;-0,65117;-3056,05680
77,52600;-0,65171;-3058,56038
77,72600;-0,65326;-3059,70050
77,80600;-0,65392;-3062,33652
77,87800;-0,65464;-3064,84327
78,07800;-0,65625;-3063,14956
78,20000;-0,65733;-3065,65166
78,25000;-0,65786;-3068,21484
78,30200;-0,65834;-3070,78809
78,41200;-0,65924;-3068,15598
78,61200;-0,66079;-3068,82001
78,73400;-0,66181;-3071,41785
78,93400;-0,66336;-3073,27285
79,06000;-0,66444;-3075,78035
79,12000;-0,66498;-3078,33217
79,32000;-0,66665;-3077,50460
79,42800;-0,66755;-3080,01526
79,48600;-0,66815;-3082,53802
79,53400;-0,66863;-3085,04738
79,67000;-0,66976;-3082,52927
79,87000;-0,67126;-3083,30599
79,97000;-0,67203;-3085,84105
80,12000;-0,67323;-3088,34426
80,31400;-0,67478;-3090,84505
80,38000;-0,67544;-3093,43431
80,58000;-0,67712;-3094,16298
80,72600;-0,67843;-3096,76640
80,92600;-0,68017;-3097,24901
81,12600;-0,68172;-3098,64450
81,32600;-0,68333;-3100,98045
81,42200;-0,68411;-3103,48514
81,55600;-0,68525;-3106,00679
81,66200;-0,68620;-3108,51708
81,86200;-0,68782;-3108,08662
81,95000;-0,68866;-3110,62112
82,03000;-0,68943;-3113,13216
82,23000;-0,69105;-3111,14043
82,43000;-0,69260;-3112,47539
82,53200;-0,69338;-3115,05049
82,67800;-0,69457;-3117,59096
82,79600;-0,69553;-3120,14855
82,92200;-0,69667;-3122,69405
83,12200;-0,69822;-3121,53324
83,19600;-0,69894;-3124,03757
83,26000;-0,69954;-3126,62534
83,35000;-0,70037;-3129,12688
83,41800;-0,70091;-3126,47112
83,61800;-0,70247;-3125,37551
83,73200;-0,70342;-3127,88598
83,89000;-0,70468;-3130,45271
84,03600;-0,70593;-3132,95610
84,17000;-0,70707;-3135,50085
84,37000;-0,70874;-3135,81899
84,47000;-0,70970;-3138,45351
84,50600;-0,71000;-3140,96212
84,67000;-0,71138;-3138,44457
84,87000;-0,71293;-3139,78866
84,97400;-0,71377;-3142,32409
85,10600;-0,71484;-3144,82674
85,30600;-0,71652;-3146,65288
85,44400;-0,71771;-3149,26282
85,64400;-0,71933;-3149,37793
85,69400;-0,71981;-3151,90069
85,74600;-0,72034;-3154,47114
85,93000;-0,72184;-3151,90963
86,13000;-0,72339;-3153,42098
86,25000;-0,72435;-3155,96014
86,40400;-0,72561;-3158,49259
86,55800;-0,72692;-3161,02616
86,75800;-0,72859;-3163,40178
86,95800;-0,73033;-3165,42797
86,99600;-0,73069;-3167,96042
87,19600;-0,73242;-3166,12460
87,39600;-0,73392;-3166,47068
87,47600;-0,73457;-3168,97258
87,53200;-0,73511;-3171,52590
87,73200;-0,73673;-3172,62299
87,90800;-0,73822;-3175,21319
88,10800;-0,73990;-3177,29488
88,24800;-0,74115;-3179,86682
88,44800;-0,74282;-3179,49019
88,64800;-0,74438;-3180,86594
88,79600;-0,74563;-3183,39467
88,99600;-0,74719;-3184,97419
89,11000;-0,74815;-3187,53645
89,15400;-0,74856;-3190,05959
89,35400;-0,75024;-3190,14974
89,46000;-0,75120;-3192,65574
89,54800;-0,75203;-3195,18968
89,67600;-0,75305;-3192,68778
89,87600;-0,75460;-3192,69449
89,97200;-0,75538;-3195,20310
90,07000;-0,75622;-3197,75194
90,27000;-0,75783;-3198,74547
90,40800;-0,75903;-3201,29693
90,60800;-0,76076;-3203,14541
90,74400;-0,76202;-3205,72555
90,94400;-0,76369;-3205,30050
91,14400;-0,76519;-3204,28088
91,25000;-0,76602;-3206,88449
91,34600;-0,76680;-3209,47282
91,49800;-0,76806;-3212,00415
91,65600;-0,76943;-3214,52543
91,85600;-0,77105;-3214,87859
91,99800;-0,77236;-3217,38012
92,05000;-0,77284;-3219,89954
92,22600;-0,77427;-3217,38049
92,42600;-0,77583;-3217,91023
92,51400;-0,77655;-3220,46541
92,68000;-0,77792;-3222,97961
92,86600;-0,77948;-3225,51616
92,93800;-0,78013;-3228,02477
93,13800;-0,78181;-3227,16199
93,22000;-0,78258;-3229,74697
93,27200;-0,78306;-3232,24850
93,46600;-0,78468;-3229,74063
93,66600;-0,78623;-3230,56132
93,79600;-0,78731;-3233,08073
93,99600;-0,78886;-3234,78132
94,11000;-0,78988;-3237,34432
94,15200;-0,79024;-3239,89168
94,35200;-0,79191;-3239,16227
94,49000;-0,79311;-3241,69807
94,53600;-0,79359;-3244,20072
94,73600;-0,79520;-3242,18757
94,93600;-0,79675;-3243,41953
95,07400;-0,79789;-3246,00302
95,27400;-0,79945;-3247,50990
95,34800;-0,80010;-3250,03266
95,42800;-0,80088;-3252,54090
95,62800;-0,80255;-3250,80901
95,73600;-0,80351;-3253,34221
95,78400;-0,80399;-3255,90409
95,84800;-0,80459;-3258,41866
95,94400;-0,80536;-3255,87094
96,03600;-0,80608;-3253,33700
96,23600;-0,80764;-3255,37510
96,35600;-0,80859;-3257,90979
96,55000;-0,81015;-3260,46273
96,64400;-0,81104;-3263,01120
96,84400;-0,81266;-3262,16035
96,95600;-0,81362;-3264,69578
97,01400;-0,81421;-3267,30795
97,08600;-0,81493;-3269,82699
97,19400;-0,81577;-3267,24239
97,30800;-0,81666;-3264,71627
97,48200;-0,81798;-3267,24909
97,61200;-0,81906;-3269,76925
97,81200;-0,82061;-3271,85020
97,89000;-0,82133;-3274,35359
97,96000;-0,82193;-3276,85922
98,16000;-0,82360;-3275,59710
98,24200;-0,82438;-3278,17611
98,28400;-0,82486;-3280,83970
98,44800;-0,82623;-3278,27781
98,64800;-0,82779;-3276,72847
98,71600;-0,82832;-3279,23410
98,84800;-0,82940;-3281,76655
99,04800;-0,83095;-3283,89332
99,11400;-0,83155;-3286,44477
99,31400;-0,83323;-3287,07434
99,47200;-0,83466;-3289,63920
99,51200;-0,83508;-3292,21860
99,70800;-0,83675;-3289,70477
99,90800;-0,83819;-3287,95500
99,97800;-0,83879;-3290,47404
100,06000;-0,83944;-3292,99159
100,21400;-0,84070;-3295,53932
100,36400;-0,84196;-3298,08891
100,46200;-0,84279;-3300,62509
100,57600;-0,84369;-3298,10269
100,69800;-0,84477;-3300,64185
100,74600;-0,84524;-3303,17616
100,79600;-0,84578;-3305,70862
100,93400;-0,84698;-3303,00443
100,96600;-0,84722;-3300,40343
101,16600;-0,84871;-3300,32855
101,21200;-0,84907;-3302,83679
101,32200;-0,85003;-3305,40873
101,52200;-0,85152;-3306,37805
101,61400;-0,85236;-3308,89225
101,67800;-0,85296;-3311,49623
101,87800;-0,85457;-3311,48542
101,98600;-0,85565;-3313,99329
102,04400;-0,85625;-3316,54735
102,18600;-0,85738;-3314,00335
102,27000;-0,85804;-3311,42917
102,42800;-0,85929;-3313,93331
102,58600;-0,86055;-3316,43410
102,78600;-0,86210;-3317,41460
102,88000;-0,86288;-3319,96158
102,93600;-0,86342;-3322,47987
103,13600;-0,86503;-3323,12323
103,26600;-0,86629;-3325,66872
103,31800;-0,86683;-3328,22986
103,45000;-0,86790;-3325,72162
103,50000;-0,86820;-3323,12025
103,70000;-0,86982;-3325,38188
103,78800;-0,87054;-3327,89943
103,98800;-0,87215;-3328,63890
104,09600;-0,87305;-3331,14676
104,19800;-0,87400;-3333,67251
104,39800;-0,87556;-3333,81966
104,51800;-0,87669;-3336,41060
104,57400;-0,87723;-3338,98216
104,71800;-0,87843;-3336,31672
104,91800;-0,88004;-3336,30666
105,05000;-0,88112;-3338,81825
105,25000;-0,88273;-3340,25770
105,42601;-0,88423;-3342,81437
105,49601;-0,88482;-3345,35949
105,69601;-0,88638;-3344,63455
105,77401;-0,88716;-3347,24933
105,82001;-0,88763;-3349,86970
105,99801;-0,88907;-3347,35140
106,19801;-0,89062;-3346,93864
106,31001;-0,89152;-3349,44986
106,51001;-0,89314;-3351,56918
106,64001;-0,89421;-3354,15937
106,68001;-0,89463;-3356,68959
106,88001;-0,89630;-3355,32166
106,97601;-0,89714;-3357,86790
107,09801;-0,89828;-3360,41078
107,29201;-0,89983;-3357,90254
107,49201;-0,90145;-3359,89259
107,69201;-0,90306;-3361,64422
107,85801;-0,90444;-3364,19493
107,94801;-0,90527;-3366,71919
108,14801;-0,90689;-3366,08887
108,25401;-0,90784;-3368,66230
108,32201;-0,90850;-3371,22306
108,52201;-0,91012;-3369,67520
108,72201;-0,91167;-3369,79814
108,84401;-0,91263;-3372,29893
109,02801;-0,91412;-3374,83920
109,15801;-0,91526;-3377,35005
109,35801;-0,91693;-3377,74307
109,54401;-0,91855;-3380,29191
109,60001;-0,91914;-3382,81505
109,77801;-0,92058;-3380,22038
109,97801;-0,92213;-3380,40069
110,08401;-0,92303;-3382,90855
110,28401;-0,92464;-3384,96156
110,40001;-0,92566;-3387,51227
110,60001;-0,92734;-3387,53648
110,74601;-0,92865;-3390,20900
110,80601;-0,92925;-3392,72581
110,98601;-0,93068;-3390,17622
111,18601;-0,93218;-3390,27159
111,29201;-0,93302;-3392,78802
111,43401;-0,93421;-3395,35736
111,63401;-0,93589;-3397,76538
111,83401;-0,93756;-3399,39296
112,02401;-0,93929;-3402,03010
112,05401;-0,93959;-3404,59049
112,20001;-0,94079;-3402,03978
112,27601;-0,94133;-3399,52186
112,45001;-0,94270;-3402,06064
112,62201;-0,94414;-3404,60017
112,82201;-0,94575;-3406,31641
112,88801;-0,94635;-3408,93269
