Extensión;Carga
-8,19576;-8167,1834
-8,196;-8169,72479
-8,19768;-8171,20522
-8,19828;-8173,75109
-8,19864;-8176,3044
-8,20025;-8175,50942
-8,20103;-8178,02995
-8,20133;-8180,61084
-8,20157;-8183,31614
-8,2018;-8185,85679
-8,20282;-8183,2625
-8,20306;-8180,7442
-8,20336;-8178,18642
-8,2036;-8175,57499
-8,2039;-8173,0552
-8,20479;-8175,58244
-8,20515;-8178,0985
-8,20629;-8180,67789
-8,20784;-8182,20749
-8,20838;-8184,71313
-8,2088;-8187,23664
-8,2091;-8189,77952
-8,21071;-8188,27152
-8,21149;-8190,85389
-8,21185;-8193,5294
-8,21209;-8196,13039
-8,21239;-8198,6554
-8,21287;-8201,21765
-8,21346;-8198,58089
-8,2137;-8195,90613
-8,21388;-8193,39231
-8,21412;-8190,87699
-8,21568;-8190,13566
-8,21621;-8192,71281
-8,21657;-8195,21323
-8,21819;-8195,80182
-8,21938;-8198,43858
-8,21962;-8201,03735
-8,21992;-8203,61301
-8,22159;-8203,63089
-8,22195;-8206,13205
-8,22243;-8208,65333
-8,22285;-8211,2819
-8,22399;-8208,63992
-8,22434;-8206,12237
-8,22464;-8203,58545
-8,22626;-8202,81282
-8,22662;-8205,32069
-8,22704;-8207,84867
-8,22751;-8210,35057
-8,22859;-8207,81589
-8,22967;-8210,43774
-8,22996;-8213,02608
-8,23026;-8215,62037
-8,23188;-8215,67029
-8,23242;-8218,19454
-8,23283;-8220,81566
-8,23301;-8223,46285
-8,23439;-8220,90432
-8,23469;-8218,31152
-8,23529;-8215,74852
-8,2369;-8218,2236
-8,2372;-8220,73221
-8,23744;-8223,26392
-8,23905;-8224,77788
-8,24037;-8227,38782
-8,24079;-8229,91133
-8,24252;-8230,20414
-8,243;-8232,71424
-8,24348;-8235,30406
-8,2439;-8237,80671
-8,24485;-8235,20198
-8,24521;-8232,54809
-8,24605;-8229,99999
-8,24683;-8227,48542
-8,24742;-8230,08493
-8,24784;-8232,5995
-8,24868;-8235,13493
-8,25017;-8237,69048
-8,25059;-8240,33022
-8,25083;-8242,8664
-8,25113;-8245,43163
-8,2528;-8244,10394
-8,25364;-8246,60659
-8,25412;-8249,21951
-8,25526;-8246,56785
-8,25556;-8243,95418
-8,25645;-8241,40087
-8,25777;-8243,9959
-8,25819;-8246,63341
-8,25908;-8249,15022
-8,26034;-8251,70353
-8,26082;-8254,24567
-8,26106;-8256,80643
-8,26135;-8259,34559
-8,26297;-8257,07838
-8,26363;-8259,69577
-8,26393;-8262,40107
-8,2644;-8264,96631
-8,26554;-8262,3966
-8,26602;-8259,87756
-8,26692;-8257,35629
-8,26847;-8259,99677
-8,26889;-8262,51283
-8,27044;-8261,62919
-8,27098;-8264,27415
-8,27122;-8266,93773
-8,2714;-8269,47764
-8,27164;-8272,11291
-8,27206;-8274,67814
-8,27301;-8272,08832
-8,27445;-8274,72061
-8,27469;-8277,26871
-8,27499;-8279,90994
-8,276;-8277,2769
-8,27624;-8274,68932
-8,27654;-8272,08236
-8,27678;-8269,57524
-8,27714;-8267,05024
-8,27839;-8269,59908
-8,27887;-8272,22839
-8,27953;-8274,7668
-8,28109;-8274,64312
-8,28132;-8277,24487
-8,28156;-8279,85555
-8,2818;-8282,5087
-8,28204;-8285,04041
-8,28234;-8287,6049
-8,28342;-8284,951
-8,28491;-8287,61011
-8,28515;-8290,30648
-8,28545;-8292,82254
-8,28569;-8295,46228
-8,28665;-8292,79572
-8,28683;-8290,23719
-8,28706;-8287,69282
-8,28766;-8285,18793
-8,28928;-8284,50471
-8,28969;-8287,03791
-8,29131;-8288,57198
-8,29173;-8291,08953
-8,29209;-8293,67265
-8,29227;-8296,31612
-8,29256;-8298,84559
-8,29292;-8301,40561
-8,29382;-8298,76065
-8,2943;-8296,17903
-8,29502;-8298,69285
-8,29537;-8301,30801
-8,29555;-8303,88591
-8,29579;-8306,43624
-8,29603;-8309,0499
-8,29687;-8306,44444
-8,29723;-8303,86281
-8,29747;-8301,22083
-8,29771;-8298,71893
-8,29801;-8296,19765
-8,29938;-8298,73681
-8,29998;-8301,24542
-8,30147;-8299,56681
-8,30249;-8302,26541
-8,30267;-8304,78594
-8,30291;-8307,4525
-8,30321;-8310,02444
-8,30488;-8310,34556
-8,30548;-8312,97264
-8,30578;-8315,55799
-8,30602;-8318,1262
-8,3062;-8320,68622
-8,30644;-8323,2522
-8,30727;-8320,66759
-8,30739;-8318,1344
-8,30769;-8315,54085
-8,30805;-8312,91825
-8,30859;-8310,36419
-8,30984;-8312,88099
-8,31068;-8315,47156
-8,31229;-8315,6988
-8,31271;-8318,21263
-8,31307;-8320,79351
-8,31331;-8323,48615
-8,31391;-8326,04021
-8,31511;-8323,53607
-8,31594;-8326,18475
-8,31618;-8328,70379
-8,31642;-8331,3264
-8,31666;-8333,86034
-8,31702;-8336,36597
-8,31768;-8333,74113
-8,31797;-8331,11703
-8,31833;-8328,5369
-8,31863;-8326,03499
-8,31911;-8323,52787
-8,32073;-8326,13111
-8,32216;-8328,64344
-8,323;-8331,14907
-8,32336;-8333,68003
-8,32371;-8336,26091
-8,32419;-8338,79039
-8,32491;-8336,25644
-8,32533;-8333,6316
-8,32617;-8336,26762
-8,32652;-8338,87756
-8,32676;-8341,53891
-8,327;-8344,14661
-8,32718;-8346,77964
-8,32736;-8349,33445
-8,32832;-8346,61871
-8,32844;-8343,96183
-8,32862;-8341,37127
-8,32886;-8338,86117
-8,3291;-8336,31977
-8,33071;-8337,39042
-8,33107;-8340,00558
-8,33137;-8342,57677
-8,33292;-8343,69808
-8,33352;-8346,37582
-8,33382;-8348,94627
-8,33418;-8351,54876
-8,33454;-8354,06557
-8,33591;-8351,52268
-8,33669;-8354,04769
-8,33693;-8356,5779
-8,33717;-8359,24074
-8,33753;-8361,76202
-8,33854;-8359,09545
-8,33884;-8356,52798
-8,33914;-8353,98808
-8,33932;-8351,37516
-8,33968;-8348,83302
-8,3407;-8351,43998
-8,34129;-8353,96349
-8,34201;-8356,53469
-8,34357;-8355,89319
-8,34422;-8358,4711
-8,34446;-8360,99759
-8,34488;-8363,60678
-8,34649;-8363,76548
-8,34697;-8366,32028
-8,34727;-8368,85422
-8,34757;-8371,55282
-8,34781;-8374,11582
-8,34811;-8376,81442
-8,34913;-8374,28048
-8,3493;-8371,71972
-8,34943;-8368,96971
-8,34954;-8366,3106
-8,34972;-8363,65819
-8,35008;-8361,13766
-8,3508;-8363,67831
-8,3514;-8366,25993
-8,35188;-8368,78121
-8,35235;-8371,29354
-8,35385;-8370,92102
-8,35427;-8373,51531
-8,35463;-8376,16324
-8,35493;-8378,72401
-8,35546;-8381,3414
-8,35702;-8379,63894
-8,35791;-8382,25558
-8,35827;-8384,91172
-8,35857;-8387,58126
-8,35875;-8390,14575
-8,35911;-8392,70875
-8,35959;-8390,20088
-8,35977;-8387,66471
-8,35995;-8385,05253
-8,36019;-8382,35393
-8,36096;-8379,81999
-8,36228;-8382,33009
-8,36389;-8383,76209
-8,36485;-8386,30199
-8,36527;-8389,04008
-8,36551;-8391,67088
-8,36575;-8394,35235
-8,36593;-8396,89225
-8,36682;-8394,34862
-8,36712;-8391,83927
-8,36838;-8394,54979
-8,36856;-8397,118
-8,36886;-8399,72273
-8,36921;-8402,34011
-8,36957;-8404,86139
-8,37005;-8402,29839
-8,37029;-8399,61916
-8,37053;-8397,05691
-8,37101;-8394,49316
-8,37256;-8394,1333
-8,37298;-8396,65905
-8,37448;-8396,16507
-8,37543;-8398,86591
-8,37567;-8401,37303
-8,37591;-8403,98744
-8,37615;-8406,70168
-8,37639;-8409,31982
-8,37753;-8406,69498
-8,37848;-8409,3757
-8,37884;-8411,9238
-8,37932;-8414,47115
-8,38081;-8411,92007
-8,38129;-8409,35707
-8,38291;-8409,56047
-8,38452;-8411,27858
-8,38524;-8413,79166
-8,38596;-8416,46269
-8,38625;-8419,07859
-8,38673;-8421,58124
-8,38781;-8419,0242
-8,38907;-8421,66618
-8,3893;-8424,24929
-8,38966;-8426,781
-8,3899;-8429,30377
-8,39116;-8426,77429
-8,3914;-8424,26792
-8,39223;-8421,73472
-8,39295;-8419,15682
-8,39379;-8421,70268
-8,39433;-8424,31709
-8,3957;-8426,82645
-8,39648;-8429,34474
-8,39684;-8431,95096
-8,39732;-8434,5676
-8,39827;-8432,02621
-8,39953;-8434,63391
-8,39989;-8437,26844
-8,40019;-8439,93053
-8,40037;-8442,46224
-8,4006;-8445,12433
-8,40156;-8442,6187
-8,4018;-8440,07954
-8,4021;-8437,56422
-8,40246;-8435,00644
-8,40407;-8435,83345
-8,40473;-8438,37187
-8,40521;-8440,90134
-8,40634;-8443,4472
-8,40676;-8445,95805
-8,40724;-8448,48678
-8,40856;-8445,95507
-8,40975;-8448,48156
-8,41005;-8451,02295
-8,41041;-8453,57552
-8,41071;-8456,13703
-8,41101;-8458,65235
-8,41161;-8456,12139
-8,41179;-8453,61426
-8,41196;-8451,02295
-8,4122;-8448,4078
-8,41244;-8445,78445
-8,41388;-8448,32957
-8,41459;-8450,83222
-8,41513;-8453,43173
-8,41543;-8455,95151
-8,41711;-8457,36191
-8,41753;-8459,89063
-8,41836;-8462,47375
-8,41956;-8459,93757
-8,42028;-8462,44544
-8,42057;-8464,94883
-8,42075;-8467,56175
-8,42099;-8470,19032
-8,42201;-8467,63551
-8,42219;-8465,11275
-8,42249;-8462,56837
-8,42285;-8459,9793
-8,42422;-8462,49983
-8,42482;-8465,06804
-8,4253;-8467,58336
-8,42685;-8469,70603
-8,42769;-8472,21613
-8,42805;-8474,78807
-8,42859;-8477,34958
-8,4296;-8474,7687
-8,43074;-8477,39652
-8,43104;-8479,97963
-8,43122;-8482,52103
-8,43146;-8485,06689
-8,43193;-8487,59562
-8,43253;-8484,85827
-8,43271;-8482,35786
-8,43289;-8479,76506
-8,43313;-8477,22143
-8,43361;-8474,71282
-8,43516;-8476,56205
-8,43558;-8479,07737
-8,43594;-8481,60759
-8,4372;-8484,14004
-8,43851;-8486,71645
-8,43887;-8489,21835
-8,4406;-8490,67196
-8,44114;-8493,23422
-8,44168;-8495,78679
-8,4421;-8498,37288
-8,443;-8495,78306
-8,44335;-8493,2521
-8,44359;-8490,73827
-8,44401;-8488,21923
-8,44557;-8489,9433
-8,44598;-8492,48543
-8,44634;-8495,07526
-8,447;-8497,57567
-8,44856;-8497,68147
-8,44891;-8500,19306
-8,44909;-8502,90209
-8,44945;-8505,42933
-8,45113;-8504,96292
-8,45161;-8507,60117
-8,45196;-8510,1068
-8,45244;-8512,64372
-8,45352;-8510,05092
-8,45382;-8507,45887
-8,454;-8504,91375
-8,45436;-8502,39173
-8,45585;-8504,90481
-8,45639;-8507,51996
-8,45687;-8510,04645
-8,45842;-8509,62177
-8,45926;-8512,12293
-8,45956;-8514,65538
-8,46004;-8517,19379
-8,46093;-8519,76052
-8,46207;-8522,32203
-8,46284;-8524,85225
-8,46416;-8522,21623
-8,46446;-8519,65323
-8,46565;-8517,06862
-8,46703;-8519,6808
-8,46763;-8522,20654
-8,46924;-8522,23039
-8,46972;-8524,85225
-8,4699;-8527,37278
-8,4702;-8529,95515
-8,47044;-8532,5025
-8,47211;-8531,32531
-8,47277;-8533,89949
-8,47313;-8536,48558
-8,47349;-8539,06646
-8,47379;-8541,6235
-8,47444;-8539,0456
-8,47468;-8536,36861
-8,47498;-8533,83392
-8,47606;-8531,30519
-8,47725;-8533,80561
-8,47773;-8536,32316
-8,47935;-8538,57175
-8,48006;-8541,08483
-8,4803;-8543,60312
-8,4806;-8546,15718
-8,48096;-8548,68814
-8,4818;-8546,15271
-8,48329;-8548,68069
-8,48353;-8551,3331
-8,48521;-8549,19404
-8,48652;-8546,69139
-8,48748;-8549,2067
-8,48903;-8548,57564
-8,49017;-8551,19675
-8,49041;-8553,91398
-8,49059;-8556,60066
-8,49083;-8559,11151
-8,49119;-8561,69239
-8,49244;-8559,18229
-8,49382;-8561,73113
-8,49399;-8564,36491
-8,49423;-8567,06277
-8,49465;-8569,6198
-8,49537;-8567,08214
-8,49567;-8564,53031
-8,49597;-8561,98892
-8,49639;-8559,4289
-8,49788;-8561,94496
-8,4986;-8564,53404
-8,50015;-8565,75742
-8,50057;-8568,33383
-8,50081;-8570,87746
-8,50105;-8573,5023
-8,50135;-8576,10479
-8,50159;-8578,79221
-8,50255;-8576,26647
-8,50278;-8573,73998
-8,50428;-8576,33352
-8,50452;-8579,08949
-8,5047;-8581,6063
-8,50488;-8584,18196
-8,50524;-8586,72708
-8,50589;-8584,02401
-8,50607;-8581,48411
-8,50625;-8578,91291
-8,50661;-8576,35662
-8,50703;-8573,81523
-8,50745;-8571,25297
-8,50888;-8573,89718
-8,50912;-8576,44305
-8,51002;-8578,9904
-8,51074;-8581,51764
-8,51121;-8584,2073
-8,51151;-8586,87907
-8,51175;-8589,39663
-8,51217;-8591,92237
-8,51301;-8589,35565
-8,51337;-8586,7703
-8,51444;-8589,36906
-8,51468;-8592,01327
-8,51486;-8594,69995
-8,5151;-8597,41345
-8,51534;-8599,97049
-8,51618;-8597,39929
-8,51642;-8594,72454
-8,51666;-8592,17718
-8,51695;-8589,61418
-8,51719;-8587,05342
-8,51743;-8584,54853
-8,51875;-8587,13388
-8,51929;-8589,69465
-8,51976;-8592,21146
-8,52132;-8593,35586
-8,52168;-8595,88683
-8,52198;-8598,54594
-8,52222;-8601,08137
-8,52257;-8603,6697
-8,52425;-8604,06011
-8,52485;-8606,76318
-8,52515;-8609,41634
-8,52532;-8611,92495
-8,52556;-8614,62206
-8,52592;-8617,19027
-8,52646;-8614,61014
-8,52664;-8611,96145
-8,52682;-8609,4439
-8,527;-8606,77585
-8,52724;-8604,27544
-8,52754;-8601,67816
-8,52814;-8599,1323
-8,52891;-8601,63495
-8,52981;-8604,13834
-8,53017;-8606,64621
-8,53178;-8608,1259
-8,53214;-8610,76415
-8,53244;-8613,2735
-8,53274;-8615,87524
-8,53364;-8618,38236
-8,53519;-8620,95058
-8,53543;-8623,60746
-8,53567;-8626,28743
-8,53591;-8629,03222
-8,53686;-8626,4506
-8,53716;-8623,88089
-8,53734;-8621,25754
-8,53758;-8618,74744
-8,53782;-8616,15241
-8,5383;-8613,59909
-8,53985;-8615,60926
-8,54015;-8618,2043
-8,54153;-8620,74271
-8,54237;-8623,32806
-8,54278;-8626,00505
-8,54296;-8628,63064
-8,54326;-8631,2063
-8,54434;-8628,63585
-8,54535;-8631,18023
-8,54565;-8633,74323
-8,54595;-8636,28685
-8,54613;-8639,016
-8,54631;-8641,54473
-8,54655;-8644,10177
-8,54679;-8646,70947
-8,54739;-8643,92966
-8,54745;-8641,27129
-8,54757;-8638,49595
-8,54769;-8635,87111
-8,54787;-8633,136
-8,54805;-8630,60057
-8,5484;-8628,03906
-8,54966;-8630,59312
-8,55026;-8633,13675
-8,55062;-8635,72285
-8,55217;-8635,47921
-8,55283;-8637,99304
-8,55319;-8640,61043
-8,55349;-8643,27848
-8,55384;-8645,78784
-8,55516;-8643,24495
-8,5557;-8645,81391
-8,55606;-8648,38883
-8,5563;-8651,18429
-8,55648;-8653,81211
-8,55683;-8656,36319
-8,55773;-8653,65043
-8,55797;-8651,11053
-8,55821;-8648,47377
-8,55851;-8645,8914
-8,55875;-8643,22186
-8,56;-8645,77219
-8,56078;-8648,33295
-8,56126;-8650,87286
-8,56245;-8648,251
-8,56353;-8650,85721
-8,56383;-8653,44629
-8,56407;-8656,04654
-8,56437;-8658,56335
-8,56598;-8657,84734
-8,5664;-8660,46101
-8,56664;-8662,97483
-8,56688;-8665,55572
-8,56712;-8668,06954
-8,56736;-8670,59082
-8,56831;-8668,0606
-8,56849;-8665,44619
-8,56861;-8662,89884
-8,56873;-8660,23153
-8,56891;-8657,61787
-8,56915;-8655,11
-8,56981;-8657,65214
-8,57029;-8660,19353
-8,57106;-8662,71779
-8,57172;-8665,27632
-8,57262;-8662,76026
-8,57316;-8665,26514
-8,57364;-8667,86763
-8,57387;-8670,54611
-8,57417;-8673,08527
-8,57459;-8675,71309
-8,57591;-8673,16425
-8,57728;-8675,73321
-8,57752;-8678,23437
-8,5777;-8680,73627
-8,57806;-8683,31715
-8,57878;-8680,74149
-8,57896;-8678,0943
-8,5792;-8675,576
-8,57955;-8673,01449
-8,58105;-8675,59761
-8,58177;-8678,11888
-8,58332;-8679,38474
-8,58434;-8682,04832
-8,58458;-8684,55619
-8,58476;-8687,10876
-8,58511;-8689,77234
-8,58631;-8687,14154
-8,58775;-8689,65089
-8,58792;-8692,17962
-8,58816;-8694,75305
-8,58846;-8697,3682
-8,58918;-8694,75231
-8,58936;-8692,24221
-8,58966;-8689,71795
-8,58996;-8687,21455
-8,59151;-8686,66992
-8,59199;-8689,31562
-8,59229;-8691,82572
-8,59384;-8692,5514
-8,59438;-8695,08609
-8,5948;-8697,6245
-8,59504;-8700,1428
-8,59528;-8702,71921
-8,59546;-8705,29637
-8,59677;-8702,7058
-8,59785;-8705,33586
-8,59821;-8707,94356
-8,59857;-8710,5073
-8,59976;-8707,92344
-8,60024;-8705,41036
-8,60048;-8702,88089
-8,60209;-8703,6036
-8,60365;-8704,71969
-8,60437;-8707,22532
-8,60484;-8709,78907
-8,60514;-8712,40795
-8,60538;-8714,96052
-8,60574;-8717,50787
-8,60736;-8714,95381
-8,60819;-8717,52128
-8,60855;-8720,1409
-8,60879;-8722,69943
-8,60903;-8725,366
-8,61011;-8722,84546
-8,61059;-8720,31748
-8,61112;-8717,80515
-8,61154;-8715,30324
-8,61316;-8717,17408
-8,61369;-8719,71846
-8,61477;-8722,30455
-8,61513;-8724,93312
-8,61573;-8727,47153
-8,61626;-8730,06061
-8,6165;-8732,62063
-8,6174;-8729,9712
-8,61806;-8727,45886
-8,61854;-8730,06359
-8,61884;-8732,6467
-8,61919;-8735,31252
-8,61943;-8737,81964
-8,61961;-8740,32155
-8,62015;-8742,82196
-8,62057;-8740,24406
-8,62081;-8737,70937
-8,62123;-8735,20002
-8,62159;-8732,66011
-8,6232;-8732,18626
-8,62416;-8734,75522
-8,62517;-8737,27798
-8,62583;-8739,80969
-8,62625;-8742,37865
-8,62792;-8742,38983
-8,62906;-8744,90514
-8,6293;-8747,5054
-8,62948;-8750,03412
-8,62972;-8752,64704
-8,62984;-8755,28306
-8,63091;-8752,75582
-8,63103;-8750,19878
-8,63121;-8747,64994
-8,63145;-8745,03925
-8,63181;-8742,50308
-8,63289;-8745,02137
-8,63408;-8747,56351
-8,63438;-8750,12875
-8,63504;-8752,67386
-8,63665;-8755,2093
-8,63749;-8757,74696
-8,6391;-8756,95869
-8,6394;-8759,50232
-8,6397;-8762,12865
-8,63988;-8764,6693
-8,64006;-8767,26359
-8,64024;-8769,90035
-8,64132;-8767,31649
-8,6415;-8764,65961
-8,64174;-8762,05638
-8,64192;-8759,36151
-8,64347;-8761,94313
-8,64431;-8764,50688
-8,6446;-8767,01325
-8,64622;-8767,2621
-8,64682;-8769,8631
-8,6473;-8772,41939
-8,64795;-8774,96079
-8,64873;-8772,43206
-8,64903;-8769,85043
-8,64987;-8772,39555
-8,65017;-8774,92428
-8,65041;-8777,5737
-8,6507;-8780,24772
-8,65094;-8782,79433
-8,65202;-8780,17545
-8,6522;-8777,43885
-8,65244;-8774,9064
-8,65321;-8772,39779
-8,65447;-8774,94588
-8,65483;-8777,54837
-8,65513;-8780,06369
-8,65543;-8782,57975
-8,65704;-8781,40405
-8,658;-8783,94023
-8,6583;-8786,50695
-8,65997;-8787,25797
-8,66045;-8789,87536
-8,66093;-8792,45251
-8,66147;-8794,98497
-8,6626;-8792,36758
-8,66284;-8789,79713
-8,66308;-8787,28852
-8,66463;-8787,68712
-8,66505;-8790,28514
-8,66565;-8792,82653
-8,66601;-8795,33291
-8,66756;-8794,74431
-8,6681;-8797,39225
-8,66834;-8799,92172
-8,66864;-8802,43927
-8,66894;-8804,96576
-8,67061;-8803,29162
-8,67109;-8805,85313
-8,67139;-8808,45711
-8,67163;-8811,00968
-8,67301;-8808,48095
-8,67318;-8805,89262
-8,67348;-8803,33856
-8,67408;-8800,82101
-8,67528;-8803,3855
-8,67582;-8805,89709
-8,67635;-8808,41315
-8,67803;-8809,92413
-8,67857;-8812,44838
-8,67916;-8814,99797
-8,67958;-8817,53936
-8,68126;-8820,07107
-8,68173;-8822,60427
-8,68281;-8825,15758
-8,68341;-8822,57074
-8,68371;-8819,92802
-8,68431;-8817,37247
-8,68514;-8814,80724
-8,68616;-8817,32777
-8,68664;-8819,90865
-8,68729;-8822,43365
-8,68843;-8824,93779
-8,68927;-8827,50899
-8,68945;-8830,28135
-8,68981;-8832,84435
-8,69142;-8831,11209
-8,69196;-8833,62964
-8,6925;-8836,1375
-8,69286;-8838,77352
-8,69309;-8841,36334
-8,69393;-8838,68784
-8,69423;-8836,16209
-8,69477;-8833,58419
-8,69555;-8831,02715
-8,69674;-8833,5596
-8,69734;-8836,11143
-8,69836;-8838,61408
-8,69937;-8841,14206
-8,69967;-8843,6529
-8,69997;-8846,29861
-8,70027;-8848,878
-8,7017;-8846,37013
-8,70248;-8848,89737
-8,70278;-8851,48942
-8,70308;-8853,99207
-8,70422;-8851,36947
-8,70457;-8848,77667
-8,70559;-8846,27551
-8,70703;-8848,81914
-8,70744;-8851,34488
-8,70894;-8849,16037
-8,7096;-8851,71592
-8,7099;-8854,30798
-8,71008;-8856,97156
-8,71025;-8859,60162
-8,71055;-8862,21603
-8,71187;-8859,70294
-8,71288;-8862,30171
-8,71324;-8864,97349
-8,71354;-8867,58193
-8,71372;-8870,24254
-8,71396;-8872,82193
-8,71474;-8870,18293
-8,71498;-8867,56107
-8,71534;-8865,00105
-8,71558;-8862,33374
-8,71605;-8859,79012
-8,71737;-8862,371
-8,71779;-8864,896
-8,71934;-8865,84073
-8,71988;-8868,36424
-8,72012;-8870,96971
-8,72036;-8873,65788
-8,7206;-8876,16277
-8,7209;-8878,81741
-8,72137;-8881,32378
-8,72185;-8878,69522
-8,72203;-8876,13446
-8,72227;-8873,61094
-8,72359;-8876,15159
-8,72383;-8878,84125
-8,72401;-8881,56742
-8,7243;-8884,26155
-8,72454;-8886,80294
-8,72526;-8884,25037
-8,72544;-8881,60318
-8,72562;-8878,89117
-8,7261;-8876,31699
-8,72664;-8873,77113
-8,72825;-8876,31178
-8,72861;-8878,87701
-8,73022;-8880,67633
-8,73052;-8883,28105
-8,73076;-8885,9804
-8,731;-8888,59034
-8,7313;-8891,23082
-8,73285;-8888,72519
-8,73387;-8891,31278
-8,73405;-8894,08514
-8,73429;-8896,70402
-8,73453;-8899,21412
-8,73477;-8901,79649
-8,73566;-8899,12024
-8,73584;-8896,39705
-8,73608;-8893,82958
-8,73638;-8891,29043
-8,73668;-8888,70582
-8,73829;-8890,55133
-8,73865;-8893,07186
-8,73943;-8895,60506
-8,74105;-8898,0183
-8,74128;-8900,71094
-8,74146;-8903,29555
-8,74164;-8905,87866
-8,74332;-8906,27578
-8,74427;-8908,90285
-8,74457;-8911,67894
-8,74475;-8914,23523
-8,74493;-8916,9912
-8,74517;-8919,56985
-8,74577;-8916,88466
-8,74595;-8914,21735
-8,74619;-8911,70576
-8,74643;-8909,1152
-8,74673;-8906,60882
-8,74696;-8904,09723
-8,74852;-8905,27666
-8,74924;-8907,87765
-8,75013;-8910,38179
-8,75151;-8912,97311
-8,75187;-8915,63147
-8,75211;-8918,27941
-8,75378;-8918,69366
-8,7545;-8921,36618
-8,75474;-8924,04467
-8,75492;-8926,72911
-8,7551;-8929,38823
-8,75575;-8931,90354
-8,75629;-8929,25784
-8,75647;-8926,64567
-8,75671;-8924,1311
-8,75695;-8921,53457
-8,75737;-8918,99019
-8,75773;-8916,41155
-8,75916;-8918,94251
-8,75952;-8921,60907
-8,76042;-8924,13706
-8,76143;-8926,71645
-8,76179;-8929,27945
-8,76215;-8931,87821
-8,76239;-8934,53956
-8,76281;-8937,11746
-8,76359;-8934,52242
-8,76508;-8937,16663
-8,76538;-8939,86598
-8,76556;-8942,60928
-8,7658;-8945,35258
-8,76598;-8948,03852
-8,76622;-8950,54489
-8,76676;-8947,87461
-8,76694;-8945,24902
-8,76705;-8942,51391
-8,76723;-8939,89503
-8,76735;-8937,20612
-8,76759;-8934,6908
-8,76789;-8932,07267
-8,76951;-8934,64014
-8,7698;-8937,18675
-8,7701;-8939,75794
-8,77118;-8937,19941
-8,77202;-8939,72516
-8,77255;-8942,26655
-8,77285;-8944,8452
-8,77303;-8947,38808
-8,77333;-8949,89818
-8,77501;-8949,46381
-8,77542;-8952,12293
-8,77566;-8954,80067
-8,7759;-8957,42849
-8,77614;-8960,07046
-8,77728;-8957,41805
-8,7774;-8954,77533
-8,7777;-8952,21159
-8,77788;-8949,6918
-8,77812;-8947,08931
-8,77895;-8944,56059
-8,77949;-8947,06771
-8,78015;-8949,59643
-8,78051;-8952,16465
-8,78075;-8954,67997
-8,7817;-8952,10952
-8,7829;-8954,63973
-8,7832;-8957,32418
-8,78344;-8959,90133
-8,78368;-8962,52096
-8,78421;-8965,0631
-8,78499;-8962,53809
-8,78535;-8965,08768
-8,78577;-8967,66111
-8,78619;-8970,29638
-8,78649;-8972,83554
-8,78667;-8975,46634
-8,7869;-8978,05914
-8,78774;-8975,40748
-8,78786;-8972,80648
-8,78798;-8970,13098
-8,7881;-8967,489
-8,78828;-8964,94761
-8,78852;-8962,43975
-8,78983;-8964,99902
-8,79049;-8967,52551
-8,79205;-8965,4617
-8,7924;-8968,00384
-8,793;-8970,61303
-8,79324;-8973,20285
-8,7936;-8975,86644
-8,79384;-8978,47861
-8,79438;-8980,98946
-8,7951;-8978,41305
-8,79659;-8980,9306
-8,79689;-8983,5681
-8,79719;-8986,2667
-8,79737;-8988,92954
-8,79767;-8991,52383
-8,79826;-8988,92507
-8,7985;-8986,24733
-8,79868;-8983,48838
-8,79892;-8980,91719
-8,8006;-8981,34932
-8,80101;-8983,91008
-8,80257;-8983,8095
-8,80388;-8986,36356
-8,80418;-8989,03385
-8,80436;-8991,70488
-8,80454;-8994,288
-8,80574;-8991,61696
-8,80681;-8994,15463
-8,80723;-8996,77873
-8,80747;-8999,48329
-8,80771;-9002,19306
-8,80789;-9004,73744
-8,80891;-9002,07981
-8,80909;-8999,52874
-8,80932;-8996,97244
-8,81088;-8995,88242
-8,81166;-8998,41189
-8,81231;-9000,93913
-8,81285;-8998,42381
-8,81381;-9000,97191
-8,81417;-9003,50809
-8,81447;-9006,17391
-8,81471;-9008,74436
-8,81495;-9011,3394
-8,81614;-9008,73542
-8,81716;-9011,26564
-8,81758;-9013,83087
-8,81794;-9016,4043
-8,81853;-9018,9293
-8,81907;-9016,39909
-8,81931;-9013,8182
-8,81961;-9011,28203
-8,82122;-9010,34549
-8,82242;-9012,88241
-8,82403;-9015,42678
-8,82427;-9018,05907
-8,82469;-9020,60866
-8,82511;-9023,1806
-8,82648;-9020,64443
-8,82762;-9023,17464
-8,82792;-9025,68847
-8,8281;-9028,25296
-8,82846;-9030,81298
-8,82876;-9033,36406
-8,82935;-9030,82192
-8,82953;-9028,27978
-8,83079;-9025,73168
-8,83234;-9025,44186
-8,8327;-9028,00336
-8,8339;-9030,50601
-8,83444;-9033,08392
-8,83491;-9035,59402
-8,83557;-9038,17788
-8,83581;-9040,81911
-8,83689;-9038,19576
-8,83713;-9035,58955
-8,83802;-9038,21439
-8,83826;-9040,81389
-8,8385;-9043,3456
-8,8388;-9045,87805
-8,8391;-9048,48799
-8,83946;-9051,00629
-8,84;-9048,43211
-8,84018;-9045,91531
-8,84054;-9043,32027
-8,84078;-9040,80346
-8,84101;-9038,26654
-8,84257;-9039,33272
-8,84347;-9041,88827
-8,84412;-9044,39986
-8,84472;-9046,95615
-8,84538;-9049,46923
-8,84568;-9052,11568
-8,8461;-9054,67272
