Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
Local Peak Maximum (Comp. extension 1 % Change) : CargaalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;N
Local Peak Maximum (Comp. extension 1 % Change) : Extensión por compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;mm
Local Peak Maximum (Comp. extension 1 % Change) : Esfuerzo de compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;MPa

Hora;Extensión;Carga
(sec);(mm);(N)
31,76800;-0,27156;-2021,22275
31,96800;-0,27324;-2020,36332
32,07200;-0,27402;-2022,90379
32,17600;-0,27485;-2025,42599
32,26000;-0,27551;-2027,97912
32,33600;-0,27611;-2030,48009
32,48800;-0,27736;-2033,00230
32,55600;-0,27790;-2035,55878
32,62000;-0,27856;-2038,09123
32,82000;-0,28017;-2039,10675
32,92800;-0,28113;-2041,63976
32,97400;-0,28161;-2044,18041
33,01600;-0,28209;-2046,83077
33,21600;-0,28370;-2046,50648
33,36000;-0,28478;-2049,01192
33,43600;-0,28544;-2051,60491
33,50600;-0,28597;-2054,12023
33,68400;-0,28735;-2056,64858
33,78800;-0,28819;-2059,15980
33,85800;-0,28884;-2061,70976
33,99000;-0,28998;-2064,24855
34,16600;-0,29141;-2066,77932
34,24200;-0,29219;-2069,30749
34,30600;-0,29279;-2071,82318
34,50600;-0,29434;-2071,14816
34,61400;-0,29518;-2073,66496
34,70400;-0,29590;-2076,18065
34,78000;-0,29650;-2078,68386
34,95600;-0,29793;-2081,23829
35,05800;-0,29877;-2083,76348
35,11000;-0,29925;-2086,34064
35,31000;-0,30092;-2088,34764
35,42000;-0,30188;-2090,92740
35,48600;-0,30253;-2093,50698
35,54800;-0,30313;-2096,06774
35,74800;-0,30475;-2095,87198
35,92800;-0,30612;-2098,39940
36,02400;-0,30696;-2100,92347
36,10800;-0,30762;-2103,43786
36,25600;-0,30875;-2105,94684
36,34200;-0,30953;-2108,48879
36,54200;-0,31120;-2110,06794
36,64800;-0,31210;-2112,59779
36,71600;-0,31276;-2115,17941
36,76600;-0,31324;-2117,78078
36,96600;-0,31491;-2116,59111
37,10400;-0,31593;-2119,14573
37,20600;-0,31676;-2121,66868
37,29800;-0,31754;-2124,19592
37,43200;-0,31850;-2126,71012
37,56200;-0,31963;-2129,22748
37,64800;-0,32041;-2131,76180
37,84800;-0,32203;-2132,70020
37,93000;-0,32280;-2135,25407
37,98600;-0,32340;-2137,82582
38,07400;-0,32424;-2140,32605
38,27400;-0,32573;-2138,58001
38,38200;-0,32663;-2141,15120
38,47200;-0,32735;-2143,71495
38,57200;-0,32818;-2146,29900
38,77200;-0,32974;-2148,83797
38,85000;-0,33040;-2151,34863
38,94800;-0,33129;-2153,86637
39,14800;-0,33297;-2155,33953
39,20600;-0,33351;-2157,86733
39,27000;-0,33416;-2160,44858
39,45600;-0,33566;-2157,89378
39,58000;-0,33661;-2160,42455
39,63200;-0,33703;-2162,92851
39,73800;-0,33787;-2165,43842
39,84200;-0,33877;-2167,97106
40,04200;-0,34032;-2170,07883
40,09400;-0,34074;-2172,61110
40,29400;-0,34241;-2174,76487
40,44000;-0,34367;-2177,27441
40,51600;-0,34445;-2179,79383
40,58200;-0,34510;-2182,33690
40,78200;-0,34666;-2180,29879
40,91400;-0,34768;-2182,84894
41,04000;-0,34875;-2185,37431
41,14400;-0,34953;-2187,88255
41,28200;-0,35067;-2190,41258
41,39000;-0,35162;-2192,99160
41,59000;-0,35324;-2194,35785
41,69400;-0,35413;-2196,97952
41,76400;-0,35491;-2199,57139
41,84200;-0,35563;-2202,09714
41,95200;-0,35647;-2199,55444
42,15200;-0,35802;-2202,02636
42,24800;-0,35880;-2204,56272
42,32800;-0,35951;-2207,12386
42,52800;-0,36101;-2209,40225
42,60600;-0,36167;-2211,99710
42,66800;-0,36226;-2214,55712
42,86800;-0,36388;-2214,70669
42,93000;-0,36448;-2217,22052
43,02800;-0,36537;-2219,74961
43,22800;-0,36705;-2220,62767
43,42600;-0,36860;-2223,15434
43,57400;-0,36980;-2225,71939
43,68000;-0,37064;-2228,22595
43,83600;-0,37195;-2230,75207
43,89400;-0,37249;-2233,27763
44,09400;-0,37410;-2234,48016
44,20800;-0,37518;-2237,02528
44,27800;-0,37584;-2239,55307
44,47800;-0,37751;-2238,90729
44,65600;-0,37889;-2241,50028
44,79400;-0,38002;-2244,10165
44,90800;-0,38092;-2246,65850
45,09200;-0,38241;-2249,21219
45,17600;-0,38319;-2251,74241
45,37600;-0,38481;-2252,06930
45,41600;-0,38516;-2254,62671
45,53200;-0,38624;-2257,20555
45,60000;-0,38690;-2259,73483
45,77600;-0,38827;-2257,19567
45,94400;-0,38953;-2259,74154
46,02800;-0,39025;-2262,27567
46,15800;-0,39126;-2264,81333
46,32000;-0,39264;-2267,33331
46,43000;-0,39365;-2269,88681
46,63000;-0,39527;-2271,02935
46,73400;-0,39623;-2273,54895
46,80600;-0,39694;-2276,04900
47,00600;-0,39850;-2274,45308
47,11200;-0,39933;-2277,01776
47,24000;-0,40035;-2279,52972
47,37000;-0,40143;-2282,04429
47,55800;-0,40298;-2284,61809
47,68200;-0,40412;-2287,12857
47,88200;-0,40573;-2288,13086
47,96600;-0,40651;-2290,65139
48,00600;-0,40693;-2293,18067
48,20600;-0,40854;-2292,37359
48,37600;-0,40986;-2294,94628
48,51000;-0,41093;-2297,51933
48,64000;-0,41201;-2300,02888
48,80800;-0,41338;-2302,59746
48,88800;-0,41410;-2305,11092
49,08800;-0,41572;-2305,77625
49,22200;-0,41691;-2308,31001
49,27800;-0,41751;-2310,82495
49,47800;-0,41912;-2308,96603
49,66200;-0,42056;-2311,51432
49,75000;-0,42128;-2314,08197
49,82200;-0,42187;-2316,58444
49,98600;-0,42325;-2319,09007
50,17800;-0,42486;-2321,59868
50,37800;-0,42654;-2322,39570
50,48200;-0,42749;-2324,89817
50,54800;-0,42815;-2327,40529
50,74800;-0,42977;-2325,30236
50,92400;-0,43108;-2327,85102
51,02400;-0,43192;-2330,37844
51,10600;-0,43258;-2332,89115
51,30600;-0,43419;-2334,94267
51,41600;-0,43515;-2337,44625
51,61600;-0,43682;-2339,00193
51,73800;-0,43790;-2341,53662
51,81400;-0,43868;-2344,04411
52,01400;-0,44023;-2341,87096
52,18000;-0,44149;-2344,40863
52,29600;-0,44250;-2347,04856
52,43200;-0,44364;-2349,57878
52,63200;-0,44525;-2351,25516
52,71800;-0,44603;-2353,78779
52,91800;-0,44770;-2355,33025
53,02800;-0,44878;-2357,83737
53,22800;-0,45045;-2357,79583
53,42800;-0,45195;-2358,18308
53,50800;-0,45261;-2360,75129
53,62800;-0,45362;-2363,31560
53,82800;-0,45518;-2365,50011
53,91400;-0,45595;-2368,00127
54,02200;-0,45691;-2370,55421
54,22200;-0,45859;-2371,00814
54,32400;-0,45954;-2373,54897
54,52400;-0,46116;-2372,99521
54,72200;-0,46265;-2375,52114
54,82400;-0,46355;-2378,04316
55,01200;-0,46504;-2380,54357
55,17000;-0,46648;-2383,13209
55,37000;-0,46815;-2383,23864
55,49200;-0,46923;-2385,74222
55,55800;-0,46983;-2388,28305
55,75800;-0,47150;-2388,59206
55,95800;-0,47305;-2389,73219
56,07200;-0,47401;-2392,26054
56,27200;-0,47557;-2393,94084
56,38200;-0,47652;-2396,44982
56,44400;-0,47712;-2398,96365
56,64400;-0,47873;-2397,88536
56,75200;-0,47975;-2400,48170
56,80600;-0,48029;-2403,03315
57,00600;-0,48190;-2401,71514
57,20600;-0,48346;-2403,65639
57,28800;-0,48412;-2406,16929
57,48800;-0,48567;-2408,23142
57,60600;-0,48663;-2410,73929
57,67200;-0,48728;-2413,28962
57,87200;-0,48896;-2412,46931
57,99800;-0,49003;-2414,98593
58,07400;-0,49081;-2417,52937
58,27400;-0,49249;-2415,83697
58,47400;-0,49398;-2417,40812
58,55400;-0,49464;-2419,91356
58,64600;-0,49542;-2422,44098
58,84200;-0,49697;-2424,95555
58,93200;-0,49781;-2427,48708
59,13200;-0,49948;-2426,89215
59,26400;-0,50068;-2429,43242
59,31000;-0,50116;-2432,00846
59,51000;-0,50283;-2430,40379
59,71000;-0,50432;-2431,86355
59,78600;-0,50492;-2434,36359
59,95800;-0,50630;-2436,86382
60,15800;-0,50791;-2439,43948
60,21200;-0,50845;-2441,98721
60,41200;-0,51006;-2442,11964
60,53400;-0,51126;-2444,63570
60,59000;-0,51180;-2447,20168
60,74800;-0,51311;-2444,67184
60,94800;-0,51467;-2445,60987
61,09000;-0,51580;-2448,16039
61,26000;-0,51712;-2450,67850
61,40200;-0,51832;-2453,27298
61,52200;-0,51939;-2455,79295
61,72200;-0,52107;-2456,89005
61,80600;-0,52196;-2459,47279
62,00600;-0,52364;-2457,87166
62,20600;-0,52513;-2458,50105
62,30200;-0,52591;-2461,00593
62,48000;-0,52734;-2463,51417
62,62200;-0,52848;-2466,04979
62,72200;-0,52938;-2468,57181
62,92200;-0,53099;-2467,59895
62,98000;-0,53153;-2470,12842
63,05000;-0,53225;-2472,66646
63,12200;-0,53296;-2475,18010
63,21600;-0,53368;-2472,62325
63,27400;-0,53410;-2470,07161
63,43600;-0,53536;-2472,61990
63,57000;-0,53643;-2475,12925
63,77000;-0,53805;-2477,10105
63,90200;-0,53912;-2479,63704
64,04400;-0,54038;-2482,13839
64,24400;-0,54211;-2484,05710
64,29600;-0,54265;-2486,58936
64,49600;-0,54432;-2484,31526
64,69600;-0,54588;-2485,15494
64,74400;-0,54630;-2487,67305
64,90400;-0,54761;-2490,20569
65,10400;-0,54917;-2491,20481
65,20600;-0,55006;-2493,74248
65,40600;-0,55168;-2495,07651
65,51600;-0,55275;-2497,70619
65,56400;-0,55323;-2500,31054
65,73200;-0,55467;-2497,72239
65,93200;-0,55616;-2498,16291
66,00600;-0,55676;-2500,67953
66,14600;-0,55790;-2503,21329
66,34600;-0,55951;-2505,08338
66,42400;-0,56017;-2507,59050
66,62400;-0,56190;-2508,18636
66,80000;-0,56340;-2510,69032
66,88600;-0,56429;-2513,27921
67,00800;-0,56525;-2510,76669
67,20800;-0,56680;-2511,58215
67,28800;-0,56746;-2514,08294
67,48800;-0,56908;-2515,79583
67,63800;-0,57027;-2518,34057
67,73400;-0,57123;-2520,84248
67,93400;-0,57278;-2519,78822
68,05400;-0,57392;-2522,31006
68,11200;-0,57452;-2524,86002
68,31200;-0,57607;-2523,02345
68,48200;-0,57745;-2525,52424
68,67400;-0,57894;-2528,05632
68,87400;-0,58050;-2529,06065
68,92600;-0,58097;-2531,63390
69,02800;-0,58193;-2534,13953
69,22800;-0,58361;-2533,92216
69,39200;-0,58516;-2536,55426
69,59200;-0,58671;-2535,78257
69,79200;-0,58833;-2537,91716
69,98600;-0,58988;-2540,47252
70,12600;-0,59102;-2543,01485
70,32600;-0,59281;-2545,21929
70,52600;-0,59449;-2546,24225
70,59000;-0,59508;-2548,78942
70,79000;-0,59676;-2547,19649
70,99000;-0,59831;-2547,87635
71,10000;-0,59921;-2550,40824
71,30000;-0,60082;-2552,80398
71,39600;-0,60160;-2555,40553
71,51000;-0,60268;-2558,00746
71,71000;-0,60423;-2557,02585
71,80600;-0,60513;-2559,56557
71,89000;-0,60597;-2562,11739
72,04600;-0,60722;-2559,59891
72,24600;-0,60878;-2559,85465
72,36200;-0,60973;-2562,45062
72,51200;-0,61093;-2564,98158
72,70400;-0,61260;-2567,53657
72,90400;-0,61422;-2568,19297
73,04600;-0,61553;-2570,71462
73,10000;-0,61607;-2573,22323
73,25200;-0,61727;-2570,61310
73,45200;-0,61882;-2571,79905
73,57600;-0,61984;-2574,31958
73,77600;-0,62151;-2576,32267
73,92800;-0,62277;-2578,89871
74,12800;-0,62444;-2580,29737
74,31000;-0,62606;-2582,86316
74,36000;-0,62653;-2585,42206
74,49400;-0,62761;-2582,84546
74,69400;-0,62916;-2583,15187
74,84200;-0,63036;-2585,65508
75,04200;-0,63198;-2588,17635
75,23200;-0,63365;-2590,73041
75,43200;-0,63526;-2591,08488
75,54400;-0,63628;-2593,66203
75,61800;-0,63700;-2596,24943
75,80000;-0,63849;-2593,72480
76,00000;-0,64005;-2594,72933
76,09200;-0,64082;-2597,24315
76,29200;-0,64244;-2599,25630
76,49200;-0,64417;-2601,89939
76,69200;-0,64585;-2602,67016
76,83400;-0,64710;-2605,17858
77,03400;-0,64878;-2605,18715
77,23400;-0,65033;-2604,81816
77,28000;-0,65069;-2607,36719
77,43000;-0,65194;-2609,87580
77,63000;-0,65350;-2610,44074
77,74800;-0,65458;-2612,95475
77,94800;-0,65625;-2614,56110
78,07600;-0,65745;-2617,09839
78,27600;-0,65912;-2615,87985
78,47600;-0,66067;-2616,46081
78,58800;-0,66163;-2619,01803
78,72200;-0,66271;-2621,54005
78,92200;-0,66432;-2621,72371
79,03600;-0,66534;-2624,29230
79,23600;-0,66707;-2625,54046
79,36400;-0,66827;-2628,10532
79,56400;-0,66988;-2626,19779
79,76400;-0,67144;-2627,05050
79,86400;-0,67221;-2629,64759
79,96200;-0,67305;-2632,16998
80,16200;-0,67460;-2634,20325
80,27000;-0,67562;-2636,72024
80,47000;-0,67724;-2636,26501
80,60200;-0,67849;-2638,82652
80,65400;-0,67897;-2641,40535
80,76600;-0,67993;-2638,85353
80,96600;-0,68142;-2638,35452
81,08200;-0,68238;-2640,90952
81,27800;-0,68393;-2643,46916
81,45600;-0,68549;-2646,01223
81,65600;-0,68722;-2647,08940
81,81400;-0,68860;-2649,62036
82,01400;-0,69033;-2650,27247
82,21400;-0,69188;-2650,02884
82,39200;-0,69332;-2652,66448
82,59200;-0,69487;-2653,42072
82,67400;-0,69559;-2655,94590
82,75400;-0,69637;-2658,57372
82,95400;-0,69798;-2657,12049
83,06200;-0,69894;-2659,70211
83,12800;-0,69960;-2662,27536
83,32200;-0,70121;-2659,72093
83,52200;-0,70277;-2660,92494
83,62200;-0,70354;-2663,44491
83,82200;-0,70510;-2664,69941
83,93400;-0,70605;-2667,20857
84,01400;-0,70689;-2669,72948
84,21400;-0,70845;-2668,14157
84,35000;-0,70970;-2670,69638
84,41800;-0,71042;-2673,25528
84,56200;-0,71155;-2670,73791
84,76200;-0,71311;-2671,20022
84,93400;-0,71448;-2673,71591
85,11200;-0,71592;-2676,25004
85,23000;-0,71700;-2678,82720
85,43000;-0,71861;-2677,12194
85,55200;-0,71969;-2679,64620
85,62400;-0,72040;-2682,18499
85,82400;-0,72208;-2680,96179
86,02400;-0,72363;-2681,77576
86,15200;-0,72465;-2684,33932
86,35200;-0,72620;-2685,00205
86,46400;-0,72716;-2687,55369
86,55200;-0,72794;-2690,06994
86,75200;-0,72961;-2689,97699
86,84800;-0,73057;-2692,57780
87,04800;-0,73230;-2691,48573
87,24800;-0,73380;-2691,08117
87,38600;-0,73493;-2693,58512
87,58600;-0,73649;-2695,38928
87,70800;-0,73756;-2697,93626
87,90800;-0,73924;-2698,87783
88,06400;-0,74067;-2701,45386
88,13600;-0,74139;-2703,98296
88,27600;-0,74253;-2701,47864
88,47600;-0,74402;-2700,05260
88,56600;-0,74474;-2702,57369
88,68000;-0,74569;-2705,13687
88,88000;-0,74725;-2707,15207
89,00400;-0,74839;-2709,73239
89,20400;-0,75000;-2708,93257
89,31000;-0,75102;-2711,48123
89,36800;-0,75161;-2714,04870
89,52800;-0,75299;-2711,45422
89,60200;-0,75347;-2708,92326
89,76000;-0,75472;-2711,47732
89,87400;-0,75568;-2714,00157
90,07400;-0,75723;-2715,28829
90,18000;-0,75813;-2717,80137
90,27600;-0,75897;-2720,33699
90,47600;-0,76064;-2719,24231
90,55000;-0,76136;-2721,78929
90,64000;-0,76226;-2724,31374
90,77200;-0,76339;-2721,80848
90,86800;-0,76405;-2719,25870
91,01400;-0,76525;-2721,79805
91,15600;-0,76638;-2724,31020
91,35600;-0,76794;-2725,01316
91,48000;-0,76895;-2727,54692
91,55200;-0,76961;-2730,10470
91,75200;-0,77128;-2729,51480
91,82600;-0,77200;-2732,03794
91,91200;-0,77284;-2734,57132
92,04600;-0,77392;-2731,99249
92,07800;-0,77409;-2729,42502
92,27800;-0,77571;-2731,25805
92,34400;-0,77625;-2733,75940
92,54400;-0,77786;-2733,88196
92,63800;-0,77864;-2736,39299
92,78000;-0,77989;-2738,92954
92,98000;-0,78151;-2738,08390
93,08800;-0,78247;-2740,65677
93,16800;-0,78330;-2743,16147
93,34000;-0,78468;-2740,63405
93,54000;-0,78629;-2742,11466
93,74000;-0,78791;-2743,95272
93,94000;-0,78952;-2744,83431
94,00000;-0,79006;-2747,39861
94,20000;-0,79167;-2747,48020
94,34400;-0,79293;-2750,00837
94,40600;-0,79359;-2752,54734
94,58600;-0,79508;-2749,97037
94,78600;-0,79664;-2751,22020
94,98600;-0,79825;-2753,60476
95,18600;-0,79980;-2755,21614
95,25800;-0,80046;-2757,77336
95,45800;-0,80220;-2757,29913
95,61400;-0,80357;-2759,83512
95,70200;-0,80441;-2762,36385
95,83600;-0,80548;-2759,80067
96,03600;-0,80704;-2760,97488
96,23600;-0,80865;-2762,64939
96,41800;-0,81015;-2765,18278
96,55200;-0,81134;-2767,69325
96,75200;-0,81296;-2767,15979
96,85600;-0,81391;-2769,68274
97,05600;-0,81565;-2769,85224
97,25600;-0,81720;-2769,35175
97,41600;-0,81852;-2771,91605
97,61600;-0,82007;-2774,31346
97,76400;-0,82139;-2776,84517
97,96400;-0,82300;-2775,58565
98,08800;-0,82414;-2778,10283
98,18200;-0,82504;-2780,66099
98,38200;-0,82665;-2778,30940
98,58200;-0,82820;-2779,26307
98,72200;-0,82934;-2781,87562
98,92200;-0,83101;-2784,03796
99,06600;-0,83233;-2786,55924
99,26600;-0,83394;-2785,84827
99,35800;-0,83484;-2788,38128
99,46200;-0,83580;-2790,89063
99,52800;-0,83628;-2788,25201
99,61800;-0,83693;-2785,73073
99,78000;-0,83819;-2788,25387
99,96600;-0,83974;-2790,85226
100,16600;-0,84136;-2792,79966
100,29200;-0,84249;-2795,30678
100,49200;-0,84405;-2793,81424
100,58400;-0,84495;-2796,35303
100,63600;-0,84548;-2798,87300
100,83000;-0,84704;-2796,29864
101,03000;-0,84865;-2797,38791
101,17600;-0,84985;-2799,96041
101,37600;-0,85146;-2801,16126
101,52000;-0,85272;-2803,69297
101,72000;-0,85433;-2803,87197
101,84600;-0,85547;-2806,43124
101,91800;-0,85619;-2808,98493
102,05400;-0,85732;-2806,47427
102,25400;-0,85888;-2805,80372
102,44800;-0,86049;-2808,36541
102,64800;-0,86205;-2810,40445
102,79200;-0,86330;-2812,91157
102,99200;-0,86497;-2813,04698
103,14000;-0,86635;-2815,58745
103,34000;-0,86796;-2814,86157
103,54000;-0,86952;-2814,71238
103,66000;-0,87048;-2817,23011
103,86000;-0,87215;-2818,77723
104,02000;-0,87352;-2821,31452
104,22000;-0,87520;-2822,49544
104,36400;-0,87651;-2825,05769
104,41400;-0,87699;-2827,58046
104,55400;-0,87819;-2825,03068
104,75400;-0,87968;-2823,48990
104,90400;-0,88094;-2825,99237
105,10400;-0,88255;-2828,19513
105,30401;-0,88423;-2830,49699
105,50401;-0,88590;-2831,44284
105,63001;-0,88710;-2834,01739
105,83001;-0,88877;-2833,32299
106,03001;-0,89027;-2832,74520
106,15401;-0,89128;-2835,27467
106,33801;-0,89278;-2837,84755
106,53801;-0,89451;-2840,16896
106,73801;-0,89618;-2840,90806
106,91201;-0,89780;-2843,48484
106,95601;-0,89822;-2845,99643
107,04401;-0,89894;-2843,44889
107,13801;-0,89965;-2840,93190
107,33801;-0,90115;-2842,07482
107,42201;-0,90186;-2844,64117
107,62201;-0,90348;-2846,69362
107,75601;-0,90467;-2849,20298
107,95601;-0,90635;-2849,07930
108,07201;-0,90743;-2851,58046
108,27201;-0,90916;-2851,66577
108,47201;-0,91071;-2850,79591
108,65801;-0,91215;-2853,31644
108,85801;-0,91376;-2855,20535
109,01801;-0,91514;-2857,79666
109,21801;-0,91681;-2858,51434
109,39001;-0,91837;-2861,04642
109,59001;-0,92010;-2860,22052
109,79001;-0,92160;-2859,12491
109,86401;-0,92225;-2861,63129
110,06401;-0,92381;-2862,83214
110,21401;-0,92506;-2865,34987
110,28601;-0,92578;-2867,87730
110,48601;-0,92745;-2866,56097
110,64201;-0,92889;-2869,14706
110,72201;-0,92967;-2871,67039
110,81601;-0,93038;-2869,14948
111,01601;-0,93188;-2867,38779
111,15001;-0,93296;-2869,90702
111,27001;-0,93391;-2872,44730
111,47001;-0,93553;-2873,72265
111,51601;-0,93600;-2876,24113
111,71601;-0,93762;-2876,10684
111,88601;-0,93917;-2878,61153
112,08601;-0,94091;-2877,43490
112,28601;-0,94246;-2876,77031
112,44601;-0,94378;-2879,28283
112,64601;-0,94527;-2880,06980
112,75001;-0,94623;-2882,57487
112,82401;-0,94689;-2885,08330
113,02401;-0,94850;-2884,69233
113,13001;-0,94958;-2887,20839
113,21801;-0,95041;-2889,74997
113,30801;-0,95113;-2887,19479
113,44801;-0,95221;-2884,69270
113,64801;-0,95382;-2886,31432
113,73201;-0,95454;-2888,83895
113,93201;-0,95609;-2889,50950
114,01201;-0,95681;-2892,02537
114,21201;-0,95843;-2892,94533
114,36201;-0,95980;-2895,47481
114,47201;-0,96082;-2897,98733
114,56801;-0,96159;-2895,46233
114,76801;-0,96315;-2893,97929
114,93401;-0,96446;-2896,50299
115,13401;-0,96608;-2898,27362
115,24601;-0,96704;-2900,84071
115,44601;-0,96871;-2901,17711
115,62601;-0,97032;-2903,69447
115,67401;-0,97086;-2906,23568
115,82401;-0,97212;-2903,61699
115,93401;-0,97289;-2901,03965
116,09201;-0,97421;-2903,62742
116,21201;-0,97517;-2906,20513
116,41201;-0,97672;-2906,05314
116,50601;-0,97756;-2908,56101
116,70601;-0,97923;-2909,05181
116,84801;-0,98049;-2911,60941
116,91801;-0,98121;-2914,15378
117,10201;-0,98270;-2911,62673
117,30201;-0,98425;-2911,21621
117,41601;-0,98521;-2913,72091
117,61601;-0,98677;-2914,71425
117,78201;-0,98814;-2917,27223
117,98201;-0,98982;-2918,77240
118,13801;-0,99131;-2921,35514
118,19801;-0,99191;-2923,93975
118,30001;-0,99274;-2921,34620
118,34001;-0,99304;-2918,78544
118,54001;-0,99460;-2919,34591
118,69201;-0,99585;-2921,85210
118,89201;-0,99741;-2922,52861
119,00001;-0,99837;-2925,05026
119,20001;-1,00004;-2926,64114
119,40001;-1,00177;-2928,77313
119,46801;-1,00249;-2931,30130
119,58001;-1,00339;-2928,75897
119,71201;-1,00440;-2926,24291
119,89401;-1,00584;-2928,79306
119,98401;-1,00662;-2931,34637
120,18401;-1,00817;-2932,06666
120,31001;-1,00931;-2934,57024
120,51001;-1,01086;-2934,44619
120,66201;-1,01230;-2937,00062
120,71801;-1,01283;-2939,53940
120,85201;-1,01397;-2936,97361
121,05201;-1,01552;-2935,57849
121,22001;-1,01690;-2938,11262
121,42001;-1,01845;-2938,74629
121,51401;-1,01923;-2941,28712
121,58001;-1,01989;-2943,80318
121,78001;-1,02156;-2943,04173
121,90801;-1,02276;-2945,62802
122,10801;-1,02443;-2944,28226
122,30801;-1,02599;-2944,70564
122,50801;-1,02760;-2946,81285
122,70801;-1,02922;-2948,32829
122,84201;-1,03041;-2950,85143
123,04201;-1,03203;-2950,94699
123,16401;-1,03316;-2953,48633
123,36401;-1,03490;-2952,61275
123,56401;-1,03645;-2951,59761
123,71201;-1,03759;-2954,13248
123,91201;-1,03926;-2955,90721
124,02001;-1,04022;-2958,43277
124,22001;-1,04189;-2958,26904
124,42001;-1,04363;-2960,51204
124,47801;-1,04416;-2963,01488
124,67801;-1,04584;-2960,76350
124,87801;-1,04739;-2960,93170
125,00801;-1,04847;-2963,43286
125,20801;-1,05008;-2964,57764
125,40801;-1,05182;-2966,94897
125,60801;-1,05349;-2967,29598
125,68001;-1,05421;-2969,99775
125,87401;-1,05576;-2967,46753
126,07401;-1,05732;-2969,70438
126,23001;-1,05857;-2972,20685
126,43001;-1,06019;-2972,80680
126,56201;-1,06138;-2975,33423
126,76201;-1,06300;-2973,99629
126,88201;-1,06413;-2976,49764
126,93401;-1,06467;-2979,10180
127,08801;-1,06593;-2976,52539
127,28801;-1,06748;-2976,30057
127,44201;-1,06874;-2978,80378
127,64201;-1,07035;-2980,49692
127,82601;-1,07197;-2983,01224
128,02601;-1,07358;-2982,55645
128,15001;-1,07472;-2985,05761
128,24001;-1,07561;-2987,57851
128,33401;-1,07633;-2984,96597
128,53401;-1,07783;-2982,79263
128,66801;-1,07890;-2985,32434
128,76401;-1,07974;-2987,87188
128,96401;-1,08135;-2988,89372
129,08601;-1,08243;-2991,46045
129,28601;-1,08404;-2991,11530
129,42801;-1,08536;-2993,65614
129,62801;-1,08709;-2992,94647
129,82801;-1,08859;-2991,72234
129,97801;-1,08984;-2994,23430
130,17801;-1,09146;-2995,88591
130,34001;-1,09283;-2998,39508
130,54001;-1,09457;-2999,42084
130,67801;-1,09588;-3001,96987
130,86601;-1,09738;-2999,39960
131,06601;-1,09893;-2999,22451
131,19201;-1,10001;-3001,73294
131,39201;-1,10162;-3003,74012
131,59201;-1,10324;-3005,45972
131,70601;-1,10425;-3007,97429
131,90601;-1,10599;-3008,83390
132,10601;-1,10772;-3009,38655
132,30601;-1,10927;-3007,25587
132,49401;-1,11077;-3009,77584
132,69401;-1,11238;-3011,42018
132,84801;-1,11376;-3013,98057
133,04801;-1,11543;-3014,66174
133,24401;-1,11729;-3017,19494
133,42401;-1,11872;-3014,69341
133,62401;-1,12028;-3015,51316
133,74401;-1,12123;-3018,11621
133,94401;-1,12285;-3019,62569
134,10801;-1,12434;-3022,20024
134,30801;-1,12596;-3021,91190
134,42401;-1,12703;-3024,42219
134,62401;-1,12871;-3023,80454
134,82401;-1,13026;-3023,93660
135,02401;-1,13188;-3025,79589
135,22401;-1,13343;-3026,78049
135,29601;-1,13409;-3029,29003
135,42001;-1,13522;-3031,79752
135,56601;-1,13636;-3029,27271
135,69201;-1,13756;-3031,78541
135,74201;-1,13803;-3034,32066
135,88001;-1,13923;-3031,79715
136,08001;-1,14072;-3030,77605
136,20801;-1,14180;-3033,29006
136,40801;-1,14335;-3033,70617
136,52401;-1,14431;-3036,28370
136,58601;-1,14497;-3038,80498
136,78601;-1,14658;-3036,77339
136,93801;-1,14796;-3039,35837
136,97601;-1,14838;-3041,93217
137,16001;-1,14987;-3039,37048
137,36001;-1,15137;-3038,86104
137,49001;-1,15238;-3041,47154
137,64801;-1,15370;-3044,00474
137,81601;-1,15513;-3046,58562
138,01601;-1,15681;-3045,13481
138,17801;-1,15824;-3047,73320
138,21801;-1,15866;-3050,27012
138,38801;-1,16010;-3047,62907
138,58801;-1,16165;-3046,92835
138,73601;-1,16285;-3049,46750
138,93601;-1,16440;-3050,66444
139,08001;-1,16566;-3053,22446
139,21601;-1,16685;-3055,73512
139,41601;-1,16859;-3056,24083
139,46401;-1,16912;-3058,86585
139,62201;-1,17044;-3056,28106
139,82201;-1,17199;-3054,65758
140,00001;-1,17337;-3057,17494
140,20001;-1,17492;-3059,37342
140,33401;-1,17612;-3061,97535
140,53401;-1,17779;-3062,88674
140,67801;-1,17911;-3065,48197
140,77601;-1,18007;-3068,01684
140,84201;-1,18060;-3065,48085
140,96001;-1,18150;-3062,93834
141,16001;-1,18300;-3062,93536
141,23401;-1,18359;-3065,50078
141,43401;-1,18527;-3067,41521
141,59201;-1,18664;-3069,98119
141,79201;-1,18826;-3069,23613
141,90001;-1,18921;-3071,81608
141,96801;-1,18993;-3074,38988
142,14001;-1,19143;-3071,83694
142,19801;-1,19184;-3069,22682
142,39801;-1,19340;-3071,20327
142,49801;-1,19424;-3073,72212
142,69801;-1,19579;-3073,90690
142,83401;-1,19693;-3076,41998
